0.70224	-0.13196	4.07543
0.70224	-0.13196	4.07719
0.70686	-0.13196	4.07719
0.70686	-0.13196	4.07543
0.70686	-0.13825	4.07366
0.70224	-0.13825	4.07366
0.70224	-0.13825	4.07543
0.70686	-0.13196	4.07719
0.70686	-0.13196	4.07719
0.70686	-0.13196	4.07719
0.70686	-0.13196	4.07719
0.70686	-0.13196	4.07543
0.70224	-0.13196	4.07543
0.69762	-0.13825	4.07543
0.70686	-0.13196	4.07719
0.71302	-0.12254	4.07719
0.71302	-0.13196	4.07719
0.70686	-0.13825	4.07543
0.70686	-0.13825	4.07366
0.70224	-0.13825	4.07543
0.70686	-0.13825	4.07719
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.70686	-0.14296	4.07543
0.70686	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07719
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07719
0.71302	-0.13825	4.07543
0.70686	-0.13825	4.07543
0.71302	-0.13196	4.07543
0.72226	-0.12725	4.07954
0.71764	-0.13196	4.07719
0.71302	-0.13825	4.07543
0.71302	-0.13825	4.07543
0.71302	-0.13825	4.07543
0.71302	-0.13825	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13825	4.07543
0.71302	-0.13825	4.07543
0.70686	-0.13825	4.07543
0.70686	-0.13825	4.07543
0.71302	-0.13196	4.07719
0.71764	-0.13196	4.07954
0.71302	-0.13196	4.07543
0.71302	-0.13825	4.07719
0.71764	-0.13825	4.07719
0.71302	-0.13825	4.07719
0.70686	-0.13825	4.07543
0.70686	-0.13196	4.07719
0.71764	-0.12725	4.07954
0.71764	-0.13196	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13825	4.07543
0.70686	-0.13825	4.07543
0.71302	-0.13196	4.07543
0.71302	-0.13825	4.07543
0.71302	-0.13196	4.07543
0.71764	-0.13196	4.07719
0.71302	-0.13196	4.07543
0.70686	-0.13825	4.07543
0.70686	-0.13196	4.07543
0.71302	-0.13196	4.07719
0.71764	-0.13825	4.07719
0.71764	-0.14296	4.07719
0.71302	-0.14767	4.07719
0.71302	-0.14767	4.07543
0.71302	-0.14767	4.07719
0.70686	-0.1571	4.07543
0.71302	-0.14767	4.07719
0.72226	-0.14296	4.07719
0.71764	-0.14296	4.07719
0.71764	-0.14767	4.07543
0.71302	-0.15239	4.07543
0.70686	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.71764	-0.14767	4.07719
0.71302	-0.14767	4.07543
0.71302	-0.15239	4.07543
0.70686	-0.15239	4.07543
0.71302	-0.14767	4.07719
0.71302	-0.14767	4.07719
0.71302	-0.14767	4.07543
0.71764	-0.14767	4.07543
0.71302	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.70686	-0.15239	4.07543
0.70686	-0.14767	4.07719
0.72226	-0.14296	4.07954
0.71764	-0.14767	4.07719
0.71302	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.70686	-0.14767	4.07366
0.70686	-0.14767	4.07543
0.71302	-0.14767	4.07543
0.71302	-0.15239	4.07719
0.71764	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.70686	-0.15239	4.07366
0.70686	-0.15239	4.07543
0.71302	-0.15239	4.07543
0.71764	-0.14767	4.07719
0.71302	-0.14767	4.07719
0.71302	-0.14767	4.07543
0.70686	-0.14767	4.07543
0.71302	-0.14767	4.07543
0.71302	-0.14767	4.07543
0.71302	-0.14767	4.07719
0.71764	-0.14767	4.07954
0.71764	-0.14296	4.07543
0.71764	-0.14767	4.07543
0.71302	-0.15239	3.96724
0.70686	-0.15239	3.91784
0.70686	-0.15239	3.89726
0.71302	-0.15239	3.89021
0.71302	-0.14767	3.88609
0.71302	-0.15239	3.88433
0.71764	-0.15239	3.88256
0.70686	-0.15239	3.88256
0.70686	-0.15239	3.88256
0.71302	-0.15239	3.88433
0.71764	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71764	-0.14767	3.88433
0.71302	-0.14767	3.88256
0.70686	-0.15239	3.88256
0.71302	-0.14767	3.88433
0.72226	-0.14296	3.88609
0.72226	-0.14767	3.88256
0.71764	-0.15239	3.88256
0.71302	-0.15239	3.88256
0.70686	-0.15239	3.88256
0.70686	-0.14767	3.88256
0.71302	-0.14767	3.88256
0.71302	-0.14767	3.88256
0.71302	-0.14767	3.88433
0.71302	-0.15239	3.88256
0.70686	-0.15239	3.8808
0.71302	-0.15239	3.88256
0.71302	-0.14767	3.88256
0.71764	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.14767	3.88256
0.71302	-0.14767	3.88256
0.70686	-0.14767	3.88433
0.72226	-0.14296	3.88433
0.71764	-0.14767	3.88433
0.71302	-0.14767	3.88256
0.71302	-0.1571	3.88256
0.71302	-0.14767	3.88433
0.70686	-0.15239	3.88256
0.70686	-0.15239	3.88256
0.71302	-0.14767	3.88256
0.71302	-0.14767	3.88256
0.70686	-0.14767	3.88256
0.71302	-0.15239	3.88256
0.70686	-0.14767	3.88256
0.71302	-0.14767	3.88256
0.71302	-0.14767	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.15239	3.88433
0.71302	-0.14767	3.88433
0.71302	-0.15239	3.88256
0.70686	-0.15239	3.88256
0.71302	-0.14767	3.88433
0.71764	-0.14296	3.88609
0.71764	-0.14767	3.88433
0.71302	-0.15239	3.88256
0.71302	-0.1571	3.8808
0.70686	-0.15239	3.88256
0.70224	-0.14767	3.88256
0.70224	-0.15239	3.88256
0.70224	-0.14767	3.88256
0.70224	-0.14767	3.88256
0.69762	-0.15239	3.88256
0.69762	-0.15239	3.88256
0.693	-0.15239	3.88256
0.70224	-0.14767	3.88433
0.70224	-0.14296	3.88433
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88433
0.69762	-0.14767	3.88433
0.69762	-0.15239	3.88256
0.69762	-0.15239	3.88256
0.69762	-0.14767	3.88433
0.70686	-0.14296	3.88609
0.70686	-0.14767	3.88256
0.70224	-0.15239	3.88256
0.69762	-0.15239	3.8808
0.69762	-0.15239	3.8808
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88256
0.69762	-0.15239	3.88256
0.693	-0.15239	3.88256
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88433
0.70224	-0.14767	3.88433
0.70224	-0.14767	3.88433
0.70224	-0.14767	3.88256
0.69762	-0.15239	3.88256
0.69762	-0.14767	3.88256
0.693	-0.15239	3.88256
0.70224	-0.15239	3.88433
0.70686	-0.14296	3.88609
0.70686	-0.14767	3.88433
0.70224	-0.15239	3.88256
0.68838	-0.15239	3.88256
0.693	-0.15239	3.8808
0.693	-0.15239	3.8808
0.69762	-0.14767	3.88256
0.69762	-0.14767	3.88256
0.70224	-0.14767	3.88256
0.69762	-0.14767	3.8808
0.693	-0.15239	3.88256
0.693	-0.14767	3.8808
0.69762	-0.14767	3.88433
0.69762	-0.15239	3.88433
0.70224	-0.15239	3.88433
0.69762	-0.15239	3.88433
0.70224	-0.1571	3.88433
0.69762	-0.1571	3.88433
0.693	-0.1571	3.88256
0.70224	-0.15239	3.88256
0.70224	-0.14767	3.88609
0.70224	-0.15239	3.88256
0.69762	-0.15239	3.88256
0.693	-0.16181	3.88256
0.69762	-0.1571	3.8808
0.69762	-0.1571	3.8808
0.69762	-0.1571	3.88256
0.69762	-0.1571	3.88433
0.70224	-0.1571	3.88256
0.69762	-0.1571	3.88256
0.69762	-0.16181	3.88256
0.69762	-0.16181	3.88256
0.69762	-0.1571	3.88433
0.70224	-0.15239	3.88433
0.70224	-0.15239	3.88256
0.69762	-0.1571	3.88256
0.69762	-0.1571	3.88433
0.69762	-0.15239	3.88256
0.693	-0.1571	3.88433
0.693	-0.15239	3.88256
0.70686	-0.14767	3.88609
0.70224	-0.15239	3.88609
0.69762	-0.1571	3.88256
0.69762	-0.16181	3.8808
0.69762	-0.16181	3.88256
0.69762	-0.1571	3.88256
0.69762	-0.15239	3.88433
0.69762	-0.1571	3.88433
0.69762	-0.1571	3.88256
0.69762	-0.1571	3.88256
0.693	-0.1571	3.88256
0.69762	-0.1571	3.88256
0.70224	-0.1571	3.88433
0.69762	-0.15239	3.88433
0.69762	-0.15239	3.88433
0.70224	-0.15239	3.88256
0.69762	-0.15239	3.88433
0.69762	-0.1571	3.8808
0.69762	-0.1571	3.88256
0.69762	-0.1571	3.88433
0.70686	-0.15239	3.88609
0.70686	-0.15239	3.88433
0.69762	-0.1571	3.88256
0.693	-0.1571	3.78731
0.693	-0.1571	3.7338
0.693	-0.1571	3.71204
0.70224	-0.1571	3.70616
0.693	-0.1571	3.70264
0.69762	-0.15239	3.69911
0.69762	-0.16181	3.69734
0.69762	-0.16181	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.70224	-0.1571	3.70087
0.69762	-0.15239	3.69911
0.69762	-0.16181	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.693	-0.16181	3.70087
0.69762	-0.15239	3.69911
0.70686	-0.15239	3.70087
0.70686	-0.1571	3.70087
0.70224	-0.1571	3.69911
0.69762	-0.16181	3.69734
0.693	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.16181	3.69734
0.693	-0.1571	3.69911
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69911
0.70224	-0.15239	3.69911
0.70224	-0.15239	3.69911
0.69762	-0.15239	3.69911
0.69762	-0.15239	3.69911
0.69762	-0.1571	3.69911
0.693	-0.1571	3.69911
0.693	-0.15239	3.70087
0.70686	-0.15239	3.70087
0.70686	-0.15239	3.70087
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69911
0.69762	-0.1571	3.69734
0.693	-0.16181	3.69734
0.69762	-0.1571	3.69911
0.70224	-0.15239	3.69911
0.70224	-0.15239	3.69911
0.70224	-0.1571	3.69911
0.69762	-0.15239	3.69911
0.69762	-0.15239	3.69734
0.69762	-0.1571	3.69734
0.69762	-0.1571	3.69734
0.69762	-0.15239	3.69911
0.70686	-0.14767	3.70087
0.70224	-0.15239	3.69911
0.69762	-0.1571	3.69734
0.69762	-0.16181	3.69734
0.68838	-0.1571	3.69911
0.68838	-0.1571	3.69911
0.68376	-0.1571	3.69911
0.68376	-0.15239	3.69734
0.68376	-0.15239	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.15239	3.69911
0.67914	-0.15239	3.69911
0.67914	-0.1571	3.69911
0.68376	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67452	-0.1571	3.69911
0.67914	-0.1571	3.70087
0.68376	-0.15239	3.70087
0.68376	-0.15239	3.69911
0.67914	-0.1571	3.69734
0.67914	-0.16181	3.69499
0.67914	-0.1571	3.69734
0.67452	-0.1571	3.69911
0.67452	-0.1571	3.70087
0.67452	-0.1571	3.69911
0.67914	-0.15239	3.69911
0.67452	-0.1571	3.69911
0.67452	-0.1571	3.69734
0.67452	-0.1571	3.69911
0.67452	-0.1571	3.70087
0.67914	-0.1571	3.70087
0.67914	-0.15239	3.69911
0.67914	-0.15239	3.69911
0.67914	-0.15239	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.15239	3.69911
0.68838	-0.14767	3.70264
0.68376	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67452	-0.1571	3.69911
0.67452	-0.1571	3.69911
0.67914	-0.15239	3.69911
0.67452	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67914	-0.1571	3.69911
0.67452	-0.1571	3.69911
0.67452	-0.16181	3.69734
0.67452	-0.1571	3.69911
0.67914	-0.15239	3.69911
0.67914	-0.16181	3.70087
0.67914	-0.16653	3.70087
0.67914	-0.16653	3.69911
0.67914	-0.17124	3.70087
0.67452	-0.17124	3.69911
0.67452	-0.17752	3.69911
0.67914	-0.17124	3.70087
0.68376	-0.16181	3.70264
0.68376	-0.16653	3.69911
0.67914	-0.17752	3.69911
0.67452	-0.17124	3.69911
0.67914	-0.17124	3.69734
0.67452	-0.17124	3.69911
0.67452	-0.17124	3.70087
0.67914	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67452	-0.17752	3.69911
0.67452	-0.17124	3.69734
0.67452	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.68376	-0.16653	3.70087
0.67914	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67452	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67914	-0.16653	3.70087
0.68376	-0.16181	3.69911
0.68376	-0.16653	3.70087
0.67914	-0.17124	3.69911
0.67452	-0.17752	3.69734
0.67914	-0.17124	3.69911
0.67452	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67914	-0.16653	3.69911
0.67914	-0.17124	3.69911
0.67452	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67914	-0.16653	3.69911
0.67914	-0.16653	3.69911
0.67914	-0.17124	3.70087
0.67914	-0.17124	3.69911
0.67914	-0.17124	3.69911
0.67452	-0.17124	3.69911
0.66836	-0.17124	3.69734
0.67914	-0.17752	3.69911
0.68376	-0.16181	3.70264
0.68838	-0.16653	3.69911
0.67914	-0.17124	3.69734
0.67452	-0.17124	3.59209
0.67914	-0.17124	3.5427
0.67452	-0.17124	3.52447
0.67914	-0.17124	3.51683
0.67914	-0.16653	3.5133
0.67914	-0.16653	3.51154
0.67452	-0.17124	3.51154
0.66836	-0.17752	3.50977
0.67914	-0.17124	3.51154
0.67914	-0.17124	3.5133
0.67914	-0.16653	3.51154
0.67914	-0.17124	3.51154
0.67452	-0.17124	3.5133
0.67914	-0.17124	3.51154
0.67914	-0.17124	3.51154
0.66836	-0.17124	3.51154
0.67914	-0.16653	3.51154
0.68838	-0.16181	3.5133
0.68376	-0.16653	3.51154
0.68376	-0.17124	3.50977
0.67914	-0.17124	3.50801
0.67452	-0.17124	3.50977
0.67914	-0.17124	3.50977
0.67452	-0.16653	3.50977
0.67914	-0.16653	3.51154
0.67914	-0.16653	3.51154
0.67914	-0.17124	3.50977
0.67452	-0.17124	3.50977
0.67452	-0.17752	3.50977
0.67914	-0.16653	3.51154
0.67914	-0.16653	3.51154
0.67914	-0.17124	3.51154
0.68376	-0.16653	3.51154
0.67914	-0.17124	3.51154
0.67914	-0.17124	3.51154
0.67452	-0.17124	3.51154
0.67452	-0.16653	3.51154
0.68376	-0.16181	3.5133
0.68376	-0.16653	3.51154
0.67914	-0.16653	3.50977
0.67914	-0.17124	3.50977
0.67452	-0.17124	3.50977
0.67452	-0.17124	3.50977
0.67452	-0.17124	3.50977
0.67914	-0.17124	3.50977
0.67914	-0.17124	3.51154
0.67914	-0.17124	3.50977
0.67452	-0.17124	3.51154
0.67914	-0.17124	3.50977
0.67914	-0.17124	3.51154
0.67914	-0.16653	3.51154
0.67914	-0.17124	3.50977
0.67914	-0.17124	3.51154
0.67914	-0.17124	3.51154
0.67914	-0.17752	3.51154
0.67452	-0.17752	3.51154
0.67452	-0.17124	3.51154
0.68376	-0.16653	3.5133
0.68376	-0.16653	3.51154
0.68376	-0.17124	3.51154
0.67452	-0.17124	3.50977
0.67452	-0.17124	3.51154
0.67914	-0.17124	3.51154
0.67452	-0.17124	3.51154
0.66374	-0.17124	3.51154
0.65912	-0.16653	3.51154
0.6545	-0.17752	3.50977
0.64526	-0.17752	3.51154
0.64526	-0.17752	3.50977
0.64526	-0.17124	3.51154
0.64526	-0.16653	3.51154
0.64526	-0.16653	3.51154
0.64526	-0.17124	3.51154
0.64526	-0.16653	3.51154
0.64064	-0.17124	3.51154
0.64064	-0.17124	3.50977
0.64064	-0.17124	3.51154
0.64988	-0.16653	3.51154
0.64526	-0.16653	3.51154
0.64526	-0.17124	3.50977
0.64526	-0.17124	3.50977
0.64526	-0.17124	3.50977
0.64064	-0.16653	3.51154
0.64064	-0.17124	3.51154
0.64064	-0.17124	3.50977
0.64064	-0.17124	3.51154
0.63602	-0.17124	3.50977
0.64064	-0.17752	3.50977
0.64064	-0.17124	3.50977
0.64064	-0.16653	3.51154
0.64526	-0.17124	3.51154
0.64064	-0.17124	3.5133
0.64064	-0.17124	3.51154
0.64064	-0.16653	3.51154
0.64064	-0.17752	3.51154
0.63602	-0.17124	3.50977
0.64526	-0.17124	3.51154
0.64526	-0.16181	3.51154
0.64988	-0.16653	3.51154
0.64526	-0.17124	3.50977
0.64064	-0.17124	3.50977
0.64064	-0.17124	3.50977
0.64064	-0.16653	3.50977
0.64064	-0.17124	3.51154
0.64064	-0.17124	3.51154
0.64526	-0.17124	3.51154
0.63602	-0.17124	3.50977
0.64064	-0.17124	3.50977
0.63602	-0.17752	3.51154
0.64526	-0.16653	3.51154
0.64526	-0.18695	3.5133
0.64526	-0.20109	3.5133
0.64526	-0.2058	3.51154
0.64526	-0.2058	3.51154
0.64526	-0.2058	3.50977
0.64064	-0.2058	3.50977
0.64064	-0.2058	3.51154
0.64526	-0.20109	3.5133
0.64988	-0.20109	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.50977
0.64064	-0.21051	3.50977
0.64064	-0.21051	3.50977
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64526	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.21051	3.50977
0.63602	-0.21051	3.50977
0.64064	-0.2058	3.5133
0.64526	-0.2058	3.51154
0.64526	-0.2058	3.51154
0.64526	-0.20109	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.63602	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64526	-0.20109	3.5133
0.64988	-0.2058	3.51154
0.64526	-0.21051	3.51154
0.64064	-0.21051	3.50977
0.64064	-0.21051	3.50977
0.64526	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64526	-0.2058	3.51154
0.64064	-0.2058	3.50977
0.64064	-0.21051	3.50977
0.63602	-0.21051	3.50977
0.64064	-0.21051	3.51154
0.64526	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.51154
0.64064	-0.2058	3.50977
0.64064	-0.2058	3.51154
0.63602	-0.21051	3.51154
0.64064	-0.2058	3.51154
0.64988	-0.20109	3.5133
0.64526	-0.2058	3.51154
0.64526	-0.2058	3.50977
0.64064	-0.21051	3.40334
0.64064	-0.21051	3.3516
0.64064	-0.2058	3.32984
0.64064	-0.2058	3.32044
0.64064	-0.2058	3.31867
0.64526	-0.2058	3.31691
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.64526	-0.2058	3.31514
0.64526	-0.2058	3.31691
0.64526	-0.2058	3.31691
0.64526	-0.2058	3.31691
0.64526	-0.21051	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.63602	-0.21051	3.31514
0.64064	-0.2058	3.31691
0.64988	-0.20109	3.31867
0.64988	-0.20109	3.31691
0.64526	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.21051	3.31691
0.64526	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31691
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.21051	3.31279
0.63602	-0.2058	3.31514
0.64064	-0.2058	3.31691
0.64064	-0.2058	3.31691
0.64526	-0.20109	3.31691
0.64064	-0.2058	3.31691
0.64526	-0.2058	3.31691
0.64064	-0.21051	3.31514
0.64064	-0.21051	3.31514
0.64064	-0.2058	3.31691
0.64988	-0.20109	3.31867
0.64988	-0.20109	3.31514
0.64064	-0.2058	3.31279
0.64064	-0.21051	3.31279
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.20109	3.31514
0.64064	-0.2058	3.31514
0.64064	-0.2058	3.31691
0.64526	-0.2058	3.31279
0.63602	-0.21051	3.31279
0.63602	-0.2058	3.31514
0.64526	-0.2058	3.31514
0.64526	-0.20109	3.31691
0.64526	-0.2058	3.31514
0.64526	-0.20109	3.31514
0.64526	-0.2058	3.31514
0.64064	-0.21051	3.31514
0.63602	-0.21051	3.31279
0.64526	-0.2058	3.31691
0.64988	-0.2058	3.31867
0.64988	-0.2058	3.31514
0.64526	-0.2058	3.31514
0.63602	-0.21051	3.31279
0.616	-0.21051	3.31514
0.60676	-0.2058	3.31514
0.59752	-0.2058	3.31514
0.59136	-0.2058	3.31514
0.58212	-0.2058	3.31691
0.5775	-0.2058	3.31514
0.57288	-0.21051	3.31514
0.5775	-0.2058	3.31514
0.57288	-0.2058	3.31691
0.57288	-0.2058	3.31691
0.57288	-0.2058	3.31691
0.57288	-0.2058	3.31691
0.56826	-0.2058	3.31514
0.56826	-0.21051	3.31691
